YEAR,EVENT_TYPE,TOR_F_SCALE
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F1
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Tornado,F2
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F1
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F1
1982,Thunderstorm Wind,
1982,Tornado,F2
1982,Thunderstorm Wind,
1982,Tornado,F1
1982,Tornado,F1
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F1
1982,Thunderstorm Wind,
1982,Tornado,F1
1982,Tornado,F2
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Tornado,F0
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F2
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Tornado,F0
1982,Tornado,F0
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Tornado,F1
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Tornado,F0
1982,Tornado,F2
1982,Tornado,F0
1982,Tornado,F0
1982,Tornado,F0
1982,Tornado,F3
1982,Hail,
1982,Tornado,F0
1982,Tornado,F3
1982,Hail,
1982,Tornado,F1
1982,Hail,
1982,Hail,
1982,Hail,
1982,Tornado,F3
1982,Tornado,F2
1982,Tornado,F0
1982,Tornado,F0
1982,Tornado,F0
1982,Tornado,F0
1982,Tornado,F0
1982,Hail,
1982,Tornado,F1
1982,Thunderstorm Wind,
1982,Tornado,F1
1982,Tornado,F1
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Tornado,F2
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F2
1982,Tornado,F1
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F0
1982,Tornado,F2
1982,Hail,
1982,Tornado,F3
1982,Tornado,F2
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Tornado,F0
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F1
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Tornado,F2
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F1
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F1
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F3
1982,Tornado,F2
1982,Tornado,F2
1982,Tornado,F3
1982,Tornado,F1
1982,Hail,
1982,Tornado,F1
1982,Hail,
1982,Tornado,F1
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F0
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F0
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F0
1982,Hail,
1982,Hail,
1982,Tornado,F0
1982,Tornado,F1
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Tornado,F1
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F2
1982,Hail,
1982,Tornado,F2
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Tornado,F1
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F0
1982,Tornado,F2
1982,Tornado,F1
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Tornado,F0
1982,Tornado,F0
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Tornado,F0
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F1
1982,Hail,
1982,Thunderstorm Wind,
1982,Tornado,F1
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F2
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F2
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Tornado,F1
1982,Hail,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Tornado,F0
1982,Tornado,F0
1982,Tornado,F0
1982,Tornado,F0
1982,Thunderstorm Wind,
1982,Tornado,F2
1982,Tornado,F2
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Tornado,F0
1982,Hail,
1982,Tornado,F0
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Tornado,F2
1982,Tornado,F1
1982,Tornado,F2
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F0
1982,Thunderstorm Wind,
1982,Tornado,F1
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Tornado,F2
1982,Tornado,F2
1982,Thunderstorm Wind,
1982,Tornado,F2
1982,Hail,
1982,Thunderstorm Wind,
1982,Hail,
1982,Tornado,F1
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Tornado,F1
1982,Tornado,F4
1982,Tornado,F4
1982,Tornado,F1
1982,Tornado,F0
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F1
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F0
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F2
1982,Tornado,F2
1982,Thunderstorm Wind,
1982,Tornado,F1
1982,Tornado,F1
1982,Hail,
1982,Tornado,F1
1982,Tornado,F1
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Hail,
1982,Tornado,F1
1982,Tornado,F1
1982,Tornado,F1
1982,Tornado,F1
1982,Tornado,F2
1982,Tornado,F2
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Hail,
1982,Tornado,F1
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F3
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Tornado,F1
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F2
1982,Tornado,F2
1982,Tornado,F2
1982,Hail,
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Tornado,F2
1982,Tornado,F2
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F1
1982,Thunderstorm Wind,
1982,Tornado,F1
1982,Thunderstorm Wind,
1982,Tornado,F1
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F2
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F2
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F1
1982,Thunderstorm Wind,
1982,Tornado,F2
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F2
1982,Thunderstorm Wind,
1982,Tornado,F1
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F1
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F2
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F1
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F2
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F3
1982,Tornado,F3
1982,Tornado,F3
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Tornado,F1
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Hail,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Thunderstorm Wind,
1982,Hail,
1982,Hail,
