YEAR,EVENT_TYPE,TOR_F_SCALE
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Thunderstorm Wind,
2011,Hail,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Flash Flood,
2011,Thunderstorm Wind,
2011,Marine Thunderstorm Wind,
2011,Marine Thunderstorm Wind,
2011,Flash Flood,
2011,Flash Flood,
2011,Flash Flood,
2011,Flash Flood,
2011,Strong Wind,
2011,Lightning,
2011,Flood,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Thunderstorm Wind,
2011,Hail,
2011,Thunderstorm Wind,
2011,Hail,
2011,Thunderstorm Wind,
2011,Hail,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Tornado,EF1
2011,Hail,
2011,Flood,
2011,Flood,
2011,Funnel Cloud,
2011,Drought,
2011,Drought,
2011,Drought,
2011,Hail,
2011,Hail,
2011,Flood,
2011,Hail,
2011,Hail,
2011,Funnel Cloud,
2011,Funnel Cloud,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Thunderstorm Wind,
2011,Drought,
2011,Drought,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Flood,
2011,Flood,
2011,Flood,
2011,Flood,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Thunderstorm Wind,
2011,Heat,
2011,Heat,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Heavy Rain,
2011,Thunderstorm Wind,
2011,Marine Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Heavy Rain,
2011,Lightning,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Marine Thunderstorm Wind,
2011,Drought,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Lightning,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Hail,
2011,Tornado,EF0
2011,Thunderstorm Wind,
2011,High Wind,
2011,Thunderstorm Wind,
2011,Hail,
2011,Drought,
2011,Drought,
2011,Drought,
2011,Drought,
2011,Drought,
2011,Drought,
2011,Drought,
2011,Drought,
2011,Tornado,EF0
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Thunderstorm Wind,
2011,Hail,
2011,Hail,
2011,Tornado,EF0
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Lightning,
2011,Marine Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Hail,
2011,Thunderstorm Wind,
2011,Hail,
2011,Thunderstorm Wind,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Thunderstorm Wind,
2011,Wildfire,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Thunderstorm Wind,
2011,Hail,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Hail,
2011,Thunderstorm Wind,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Hail,
2011,Hail,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Lightning,
2011,Marine Thunderstorm Wind,
2011,Marine Thunderstorm Wind,
2011,Hail,
2011,Hail,
2011,Thunderstorm Wind,
2011,Hail,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Drought,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Thunderstorm Wind,
2011,Hail,
2011,Thunderstorm Wind,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,High Surf,
2011,High Surf,
2011,High Surf,
2011,High Surf,
2011,High Surf,
2011,High Surf,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Marine Thunderstorm Wind,
2011,Marine Thunderstorm Wind,
2011,Marine Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Marine Thunderstorm Wind,
2011,Marine Thunderstorm Wind,
2011,Marine Thunderstorm Wind,
2011,Marine Thunderstorm Wind,
2011,Marine Thunderstorm Wind,
2011,Heavy Snow,
2011,Heavy Snow,
2011,Heavy Snow,
2011,Winter Weather,
2011,Heavy Snow,
2011,Hail,
2011,Thunderstorm Wind,
2011,Hail,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Hail,
2011,Thunderstorm Wind,
2011,Hail,
2011,Hail,
2011,High Wind,
2011,High Wind,
2011,High Wind,
2011,Thunderstorm Wind,
2011,Hail,
2011,Marine Thunderstorm Wind,
2011,Marine Thunderstorm Wind,
2011,Marine Thunderstorm Wind,
2011,Marine Hail,
2011,Marine Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Hail,
2011,Thunderstorm Wind,
2011,Hail,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Heat,
2011,Heat,
2011,Heat,
2011,Heat,
2011,Heavy Rain,
2011,Hail,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Marine Thunderstorm Wind,
2011,Marine Thunderstorm Wind,
2011,Marine Thunderstorm Wind,
2011,Marine Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Excessive Heat,
2011,High Wind,
2011,High Wind,
2011,High Wind,
2011,Heavy Snow,
2011,Frost/Freeze,
2011,Frost/Freeze,
2011,Frost/Freeze,
2011,Frost/Freeze,
2011,Winter Weather,
2011,Winter Weather,
2011,Winter Storm,
2011,Drought,
2011,Winter Weather,
2011,Winter Weather,
2011,Winter Weather,
2011,Winter Weather,
2011,Winter Weather,
2011,Winter Storm,
2011,Winter Storm,
2011,Strong Wind,
2011,Dense Fog,
2011,Dense Fog,
2011,Dense Fog,
2011,Dense Fog,
2011,Marine High Wind,
2011,Marine High Wind,
2011,Marine High Wind,
2011,Marine High Wind,
2011,Winter Weather,
2011,Winter Weather,
2011,Heavy Snow,
2011,Heavy Snow,
2011,Heavy Snow,
2011,Heavy Snow,
2011,Strong Wind,
2011,Marine Thunderstorm Wind,
2011,Hail,
2011,Thunderstorm Wind,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Heat,
2011,Flash Flood,
2011,Flash Flood,
2011,Flash Flood,
2011,Flash Flood,
2011,Flash Flood,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Heat,
2011,Heat,
2011,Flash Flood,
2011,Tornado,EF0
2011,High Wind,
2011,Drought,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Thunderstorm Wind,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Hail,
2011,Lightning,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Flash Flood,
2011,Hail,
2011,Thunderstorm Wind,
2011,Hail,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Drought,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Flash Flood,
2011,Hail,
2011,Drought,
2011,Hail,
2011,Hail,
2011,Funnel Cloud,
2011,Flood,
2011,Flood,
2011,Flood,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Thunderstorm Wind,
2011,Hail,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Drought,
2011,Drought,
2011,Drought,
2011,Drought,
2011,Flood,
2011,Flood,
2011,Hail,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Drought,
2011,Drought,
2011,Drought,
2011,Drought,
2011,Drought,
2011,Drought,
2011,Drought,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Thunderstorm Wind,
2011,Hail,
2011,Hail,
2011,Thunderstorm Wind,
2011,Flash Flood,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Lightning,
2011,Marine Thunderstorm Wind,
2011,Marine Thunderstorm Wind,
2011,Marine Thunderstorm Wind,
2011,Marine Thunderstorm Wind,
2011,Marine Thunderstorm Wind,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Marine Thunderstorm Wind,
2011,Marine Thunderstorm Wind,
2011,Marine Thunderstorm Wind,
2011,Marine Thunderstorm Wind,
2011,Marine Hail,
2011,Drought,
2011,Drought,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Flood,
2011,Heat,
2011,Heat,
2011,Heat,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Tornado,EF0
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Hail,
2011,Flash Flood,
2011,Drought,
2011,Flash Flood,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Hail,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Thunderstorm Wind,
2011,Hail,
2011,Hail,
2011,Thunderstorm Wind,
2011,Hail,
2011,Hail,
2011,High Wind,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Hail,
2011,Hail,
2011,Marine Thunderstorm Wind,
2011,Marine Thunderstorm Wind,
2011,Tornado,EF0
2011,Thunderstorm Wind,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Lightning,
2011,Thunderstorm Wind,
2011,Lightning,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Hail,
2011,Hail,
2011,Thunderstorm Wind,
2011,Hail,
2011,Hail,
2011,Hail,
2011,Heavy Rain,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Thunderstorm Wind,
2011,Tornado,EF0
2011,Thunderstorm Wind,
